Designator,Comment,Layer,Footprint,Center-X(mm),Center-Y(mm),Rotation,Description
Q512,MMBT3904LT1G,TopLayer,SOT-23,-99.50,68.50,270,TRANS NPN 40V 0.2A SOT23
Q513,MMBT3904LT1G,TopLayer,SOT-23,-111.00,68.50,270,TRANS NPN 40V 0.2A SOT23
Q514,MMBT3904LT1G,TopLayer,SOT-23,-114.50,68.50,270,TRANS NPN 40V 0.2A SOT23
Q515,MMBT3904LT1G,TopLayer,SOT-23,-42.50,68.50,270,TRANS NPN 40V 0.2A SOT23
Q516,MMBT3904LT1G,TopLayer,SOT-23,-126.00,68.50,270,TRANS NPN 40V 0.2A SOT23
Q517,MMBT3904LT1G,TopLayer,SOT-23,-129.50,68.50,270,TRANS NPN 40V 0.2A SOT23
Q601,MMBT3904LT1G,TopLayer,SOT-23,-171.00,68.50,270,TRANS NPN 40V 0.2A SOT23
Q602,MMBT3904LT1G,TopLayer,SOT-23,-174.50,68.50,270,TRANS NPN 40V 0.2A SOT23
Q603,MMBT3904LT1G,TopLayer,SOT-23,-186.00,68.50,270,TRANS NPN 40V 0.2A SOT23
Q604,MMBT3904LT1G,TopLayer,SOT-23,-189.50,68.50,270,TRANS NPN 40V 0.2A SOT23
Q702,MMBT3904LT1G,TopLayer,SOT-23,-76.56,37.25,0,TRANS NPN 40V 0.2A SOT23
U201,STM32F103RET6,TopLayer,STM-LQFP64,-195.00,33.50,270,ARM® Cortex®-M3 series Microcontroller IC 32-Bit 72MHz 512KB (512K x 8) FLASH
U104,LM2596SX-5.0,TopLayer,TO-263-6,-82.45,14.23,180,IC REG BUCK 5V 3A TO263-5
